Preprocessing,Depth,n_components,Train Accuracy,Test Accuracy
df_zscore_scaled - gini - 11 pca:5 -> Train: 95.15503875968993 - Test: 61.04651162790697,11,5,95.15503875968993,61.04651162790697
df_zscore_scaled - entropy - 1 pca:8 -> Train: 68.9922480620155 - Test: 61.04651162790697,1,8,68.9922480620155,61.04651162790697
df_zscore_scaled - entropy - 1 pca:1 -> Train: 68.9922480620155 - Test: 61.04651162790697,1,1,68.9922480620155,61.04651162790697
clean_df_zscore - gini - 23 pca:1 -> Train: 99.8062015503876 - Test: 61.04651162790697,23,1,99.8062015503876,61.04651162790697
df_zscore_scaled - entropy - 1 pca:5 -> Train: 68.9922480620155 - Test: 61.04651162790697,1,5,68.9922480620155,61.04651162790697
clean_df_zscore - gini - 22 pca:1 -> Train: 99.4186046511628 - Test: 61.04651162790697,22,1,99.4186046511628,61.04651162790697
clean_df_zscore - gini - 7 pca:1 -> Train: 78.48837209302324 - Test: 61.04651162790697,7,1,78.48837209302324,61.04651162790697
clean_df_zscore - entropy - 25 pca:1 -> Train: 98.83720930232558 - Test: 61.04651162790697,25,1,98.83720930232558,61.04651162790697
df_zscore_scaled - entropy - 1 pca:3 -> Train: 68.9922480620155 - Test: 61.04651162790697,1,3,68.9922480620155,61.04651162790697
df_zscore_scaled - entropy - 1 pca:2 -> Train: 68.9922480620155 - Test: 61.04651162790697,1,2,68.9922480620155,61.04651162790697
df_zscore_scaled - entropy - 26 pca:2 -> Train: 100.0 - Test: 61.04651162790697,26,2,100.0,61.04651162790697
df_zscore_scaled - gini - 1 pca:7 -> Train: 68.9922480620155 - Test: 61.04651162790697,1,7,68.9922480620155,61.04651162790697
df_zscore_scaled - entropy - 10 pca:2 -> Train: 88.95348837209302 - Test: 61.04651162790697,10,2,88.95348837209302,61.04651162790697
clean_df_zscore - entropy - 7 pca:7 -> Train: 93.6046511627907 - Test: 61.04651162790697,7,7,93.6046511627907,61.04651162790697
clean_df_zscore - entropy - 8 pca:7 -> Train: 95.93023255813954 - Test: 61.04651162790697,8,7,95.93023255813954,61.04651162790697
df_zscore_scaled - entropy - 19 pca:2 -> Train: 98.44961240310077 - Test: 61.04651162790697,19,2,98.44961240310077,61.04651162790697
df_zscore_scaled - entropy - 21 pca:2 -> Train: 99.03100775193798 - Test: 61.04651162790697,21,2,99.03100775193798,61.04651162790697
df_zscore_scaled - entropy - 22 pca:2 -> Train: 99.4186046511628 - Test: 61.04651162790697,22,2,99.4186046511628,61.04651162790697
df_zscore_scaled - entropy - 1 pca:6 -> Train: 68.9922480620155 - Test: 61.04651162790697,1,6,68.9922480620155,61.04651162790697
clean_df_zscore - gini - 12 pca:2 -> Train: 97.86821705426357 - Test: 61.04651162790697,12,2,97.86821705426357,61.04651162790697
df_zscore_scaled - gini - 1 pca:2 -> Train: 68.9922480620155 - Test: 61.04651162790697,1,2,68.9922480620155,61.04651162790697
df_zscore_scaled - gini - 21 pca:2 -> Train: 99.8062015503876 - Test: 61.04651162790697,21,2,99.8062015503876,61.04651162790697
df_zscore_scaled - gini - 20 pca:2 -> Train: 99.03100775193798 - Test: 61.04651162790697,20,2,99.03100775193798,61.04651162790697
df_zscore_scaled - entropy - 1 pca:7 -> Train: 68.9922480620155 - Test: 61.04651162790697,1,7,68.9922480620155,61.04651162790697
df_zscore_scaled - gini - 19 pca:2 -> Train: 99.4186046511628 - Test: 61.04651162790697,19,2,99.4186046511628,61.04651162790697
df_zscore_scaled - gini - 12 pca:2 -> Train: 94.37984496124031 - Test: 61.04651162790697,12,2,94.37984496124031,61.04651162790697
df_zscore_scaled - gini - 14 pca:2 -> Train: 95.54263565891473 - Test: 61.04651162790697,14,2,95.54263565891473,61.04651162790697
df_zscore_scaled - gini - 15 pca:2 -> Train: 95.93023255813954 - Test: 61.04651162790697,15,2,95.93023255813954,61.04651162790697
df_zscore_scaled - gini - 14 pca:1 -> Train: 91.86046511627907 - Test: 61.04651162790697,14,1,91.86046511627907,61.04651162790697
df_zscore_scaled - gini - 1 pca:6 -> Train: 68.9922480620155 - Test: 61.04651162790697,1,6,68.9922480620155,61.04651162790697
df_zscore_scaled - gini - 24 pca:4 -> Train: 99.8062015503876 - Test: 61.04651162790697,24,4,99.8062015503876,61.04651162790697
df_zscore_scaled - gini - 1 pca:1 -> Train: 68.9922480620155 - Test: 61.04651162790697,1,1,68.9922480620155,61.04651162790697
clean_df_zscore - entropy - 11 pca:2 -> Train: 93.4108527131783 - Test: 61.04651162790697,11,2,93.4108527131783,61.04651162790697
df_scaled - entropy - 12 pca:4 -> Train: 95.83333333333334 - Test: 60.9375,12,4,95.83333333333334,60.9375
df - entropy - 29 pca:1 -> Train: 99.30555555555556 - Test: 60.9375,29,1,99.30555555555556,60.9375
df_scaled - gini - 15 pca:2 -> Train: 96.875 - Test: 60.9375,15,2,96.875,60.9375
df - gini - 19 pca:1 -> Train: 98.78472222222221 - Test: 60.9375,19,1,98.78472222222221,60.9375
df_scaled - gini - 12 pca:5 -> Train: 98.95833333333334 - Test: 60.9375,12,5,98.95833333333334,60.9375
df_scaled - gini - 9 pca:2 -> Train: 87.5 - Test: 60.9375,9,2,87.5,60.9375
df_scaled - gini - 6 pca:2 -> Train: 80.55555555555556 - Test: 60.9375,6,2,80.55555555555556,60.9375
df - entropy - 28 pca:1 -> Train: 99.13194444444444 - Test: 60.9375,28,1,99.13194444444444,60.9375
df_scaled - entropy - 20 pca:2 -> Train: 98.78472222222221 - Test: 60.9375,20,2,98.78472222222221,60.9375
df_scaled - entropy - 24 pca:2 -> Train: 99.82638888888889 - Test: 60.9375,24,2,99.82638888888889,60.9375
df_scaled - entropy - 14 pca:4 -> Train: 97.91666666666666 - Test: 60.9375,14,4,97.91666666666666,60.9375
df_scaled - entropy - 17 pca:2 -> Train: 97.74305555555556 - Test: 60.9375,17,2,97.74305555555556,60.9375
df_scaled - entropy - 16 pca:2 -> Train: 96.18055555555556 - Test: 60.9375,16,2,96.18055555555556,60.9375
df_scaled - gini - 10 pca:4 -> Train: 95.3125 - Test: 60.9375,10,4,95.3125,60.9375
df_scaled - entropy - 16 pca:4 -> Train: 99.82638888888889 - Test: 60.9375,16,4,99.82638888888889,60.9375
df - gini - 15 pca:2 -> Train: 98.26388888888889 - Test: 60.9375,15,2,98.26388888888889,60.9375
df - gini - 17 pca:2 -> Train: 99.47916666666666 - Test: 60.9375,17,2,99.47916666666666,60.9375
df_scaled - entropy - 15 pca:4 -> Train: 98.95833333333334 - Test: 60.9375,15,4,98.95833333333334,60.9375
df_scaled - gini - 15 pca:3 -> Train: 99.30555555555556 - Test: 60.9375,15,3,99.30555555555556,60.9375
df - entropy - 30 pca:1 -> Train: 99.47916666666666 - Test: 60.9375,30,1,99.47916666666666,60.9375
df - entropy - 17 pca:1 -> Train: 93.40277777777779 - Test: 60.9375,17,1,93.40277777777779,60.9375
df - entropy - 19 pca:3 -> Train: 99.82638888888889 - Test: 60.9375,19,3,99.82638888888889,60.9375
df_iqr_scaled - entropy - 15 pca:1 -> Train: 93.94572025052193 - Test: 60.62499999999999,15,1,93.94572025052193,60.62499999999999
df_zscore_scaled - gini - 13 pca:1 -> Train: 91.27906976744185 - Test: 60.46511627906976,13,1,91.27906976744185,60.46511627906976
df_zscore_scaled - entropy - 10 pca:1 -> Train: 85.27131782945736 - Test: 60.46511627906976,10,1,85.27131782945736,60.46511627906976
clean_df_zscore - gini - 11 pca:2 -> Train: 96.12403100775194 - Test: 60.46511627906976,11,2,96.12403100775194,60.46511627906976
df_zscore_scaled - entropy - 20 pca:2 -> Train: 98.64341085271317 - Test: 60.46511627906976,20,2,98.64341085271317,60.46511627906976
df_zscore_scaled - gini - 21 pca:4 -> Train: 98.64341085271317 - Test: 60.46511627906976,21,4,98.64341085271317,60.46511627906976
df_zscore_scaled - entropy - 17 pca:2 -> Train: 97.48062015503875 - Test: 60.46511627906976,17,2,97.48062015503875,60.46511627906976
clean_df_zscore - entropy - 8 pca:1 -> Train: 78.48837209302324 - Test: 60.46511627906976,8,1,78.48837209302324,60.46511627906976
df_zscore_scaled - gini - 8 pca:3 -> Train: 86.82170542635659 - Test: 60.46511627906976,8,3,86.82170542635659,60.46511627906976
clean_df_zscore - gini - 21 pca:1 -> Train: 99.03100775193798 - Test: 60.46511627906976,21,1,99.03100775193798,60.46511627906976
df_zscore_scaled - entropy - 16 pca:2 -> Train: 95.73643410852713 - Test: 60.46511627906976,16,2,95.73643410852713,60.46511627906976
clean_df_zscore - gini - 25 pca:1 -> Train: 100.0 - Test: 60.46511627906976,25,1,100.0,60.46511627906976
df_zscore_scaled - entropy - 14 pca:2 -> Train: 93.9922480620155 - Test: 60.46511627906976,14,2,93.9922480620155,60.46511627906976
clean_df_zscore - entropy - 29 pca:1 -> Train: 100.0 - Test: 60.46511627906976,29,1,100.0,60.46511627906976
clean_df_zscore - gini - 24 pca:1 -> Train: 99.8062015503876 - Test: 60.46511627906976,24,1,99.8062015503876,60.46511627906976
clean_df_zscore - gini - 12 pca:1 -> Train: 88.17829457364341 - Test: 60.46511627906976,12,1,88.17829457364341,60.46511627906976
clean_df_zscore - gini - 11 pca:1 -> Train: 86.04651162790698 - Test: 60.46511627906976,11,1,86.04651162790698,60.46511627906976
df_zscore_scaled - gini - 22 pca:2 -> Train: 100.0 - Test: 60.46511627906976,22,2,100.0,60.46511627906976
df_zscore_scaled - entropy - 11 pca:1 -> Train: 86.43410852713178 - Test: 60.46511627906976,11,1,86.43410852713178,60.46511627906976
clean_df_zscore - entropy - 28 pca:1 -> Train: 99.8062015503876 - Test: 60.46511627906976,28,1,99.8062015503876,60.46511627906976
clean_df_zscore - entropy - 27 pca:1 -> Train: 99.6124031007752 - Test: 60.46511627906976,27,1,99.6124031007752,60.46511627906976
df_zscore_scaled - gini - 12 pca:5 -> Train: 96.51162790697676 - Test: 60.46511627906976,12,5,96.51162790697676,60.46511627906976
df_zscore_scaled - gini - 12 pca:1 -> Train: 89.92248062015504 - Test: 60.46511627906976,12,1,89.92248062015504,60.46511627906976
df_zscore_scaled - gini - 18 pca:2 -> Train: 98.25581395348837 - Test: 60.46511627906976,18,2,98.25581395348837,60.46511627906976
df - entropy - 16 pca:1 -> Train: 92.01388888888889 - Test: 60.416666666666664,16,1,92.01388888888889,60.416666666666664
df - gini - 17 pca:1 -> Train: 97.04861111111111 - Test: 60.416666666666664,17,1,97.04861111111111,60.416666666666664
df_scaled - gini - 10 pca:2 -> Train: 89.23611111111111 - Test: 60.416666666666664,10,2,89.23611111111111,60.416666666666664
df_scaled - entropy - 17 pca:4 -> Train: 100.0 - Test: 60.416666666666664,17,4,100.0,60.416666666666664
df_scaled - entropy - 15 pca:2 -> Train: 96.00694444444444 - Test: 60.416666666666664,15,2,96.00694444444444,60.416666666666664
df_scaled - entropy - 25 pca:2 -> Train: 100.0 - Test: 60.416666666666664,25,2,100.0,60.416666666666664
df - entropy - 14 pca:1 -> Train: 88.36805555555556 - Test: 60.416666666666664,14,1,88.36805555555556,60.416666666666664
df_scaled - gini - 7 pca:4 -> Train: 88.02083333333334 - Test: 60.416666666666664,7,4,88.02083333333334,60.416666666666664
df_scaled - entropy - 18 pca:2 -> Train: 98.09027777777779 - Test: 60.416666666666664,18,2,98.09027777777779,60.416666666666664
df - entropy - 13 pca:1 -> Train: 86.97916666666666 - Test: 60.416666666666664,13,1,86.97916666666666,60.416666666666664
df - entropy - 9 pca:3 -> Train: 91.84027777777779 - Test: 60.416666666666664,9,3,91.84027777777779,60.416666666666664
df_scaled - entropy - 10 pca:4 -> Train: 91.84027777777779 - Test: 60.416666666666664,10,4,91.84027777777779,60.416666666666664
df - entropy - 27 pca:1 -> Train: 98.78472222222221 - Test: 60.416666666666664,27,1,98.78472222222221,60.416666666666664
df_scaled - gini - 17 pca:2 -> Train: 99.30555555555556 - Test: 60.416666666666664,17,2,99.30555555555556,60.416666666666664
df_scaled - gini - 13 pca:5 -> Train: 99.65277777777779 - Test: 60.416666666666664,13,5,99.65277777777779,60.416666666666664
df - entropy - 26 pca:1 -> Train: 98.78472222222221 - Test: 60.416666666666664,26,1,98.78472222222221,60.416666666666664
df - entropy - 18 pca:1 -> Train: 94.61805555555556 - Test: 60.416666666666664,18,1,94.61805555555556,60.416666666666664
df - gini - 15 pca:1 -> Train: 94.44444444444444 - Test: 59.895833333333336,15,1,94.44444444444444,59.895833333333336
df - entropy - 23 pca:1 -> Train: 97.22222222222221 - Test: 59.895833333333336,23,1,97.22222222222221,59.895833333333336
df - entropy - 20 pca:3 -> Train: 99.82638888888889 - Test: 59.895833333333336,20,3,99.82638888888889,59.895833333333336
df - entropy - 25 pca:1 -> Train: 98.4375 - Test: 59.895833333333336,25,1,98.4375,59.895833333333336
df - entropy - 14 pca:3 -> Train: 98.26388888888889 - Test: 59.895833333333336,14,3,98.26388888888889,59.895833333333336
df - entropy - 21 pca:1 -> Train: 96.35416666666666 - Test: 59.895833333333336,21,1,96.35416666666666,59.895833333333336
df_scaled - gini - 9 pca:4 -> Train: 93.05555555555556 - Test: 59.895833333333336,9,4,93.05555555555556,59.895833333333336
df_scaled - gini - 14 pca:5 -> Train: 100.0 - Test: 59.895833333333336,14,5,100.0,59.895833333333336
clean_df_zscore - entropy - 23 pca:1 -> Train: 97.28682170542635 - Test: 59.883720930232556,23,1,97.28682170542635,59.883720930232556
clean_df_zscore - entropy - 19 pca:1 -> Train: 92.63565891472868 - Test: 59.883720930232556,19,1,92.63565891472868,59.883720930232556
df_zscore_scaled - gini - 23 pca:4 -> Train: 99.6124031007752 - Test: 59.883720930232556,23,4,99.6124031007752,59.883720930232556
clean_df_zscore - gini - 9 pca:1 -> Train: 81.97674418604652 - Test: 59.883720930232556,9,1,81.97674418604652,59.883720930232556
clean_df_zscore - gini - 8 pca:2 -> Train: 89.34108527131784 - Test: 59.883720930232556,8,2,89.34108527131784,59.883720930232556
clean_df_zscore - entropy - 21 pca:1 -> Train: 94.96124031007753 - Test: 59.883720930232556,21,1,94.96124031007753,59.883720930232556
clean_df_zscore - gini - 20 pca:1 -> Train: 98.64341085271317 - Test: 59.883720930232556,20,1,98.64341085271317,59.883720930232556
df_zscore_scaled - entropy - 9 pca:2 -> Train: 86.43410852713178 - Test: 59.883720930232556,9,2,86.43410852713178,59.883720930232556
clean_df_zscore - gini - 13 pca:1 -> Train: 90.11627906976744 - Test: 59.883720930232556,13,1,90.11627906976744,59.883720930232556
df_zscore_scaled - gini - 25 pca:4 -> Train: 100.0 - Test: 59.883720930232556,25,4,100.0,59.883720930232556
df_scaled - entropy - 13 pca:4 -> Train: 96.18055555555556 - Test: 59.375,13,4,96.18055555555556,59.375
df_scaled - entropy - 11 pca:4 -> Train: 93.92361111111111 - Test: 59.375,11,4,93.92361111111111,59.375
df - entropy - 22 pca:1 -> Train: 96.875 - Test: 59.375,22,1,96.875,59.375
df - entropy - 15 pca:1 -> Train: 90.27777777777779 - Test: 59.375,15,1,90.27777777777779,59.375
df - entropy - 16 pca:3 -> Train: 99.13194444444444 - Test: 59.375,16,3,99.13194444444444,59.375
df - entropy - 20 pca:1 -> Train: 95.83333333333334 - Test: 59.375,20,1,95.83333333333334,59.375
df - entropy - 19 pca:1 -> Train: 95.48611111111111 - Test: 59.375,19,1,95.48611111111111,59.375
df_scaled - entropy - 23 pca:2 -> Train: 99.65277777777779 - Test: 59.375,23,2,99.65277777777779,59.375
df_scaled - gini - 10 pca:5 -> Train: 96.18055555555556 - Test: 59.375,10,5,96.18055555555556,59.375
df_scaled - gini - 11 pca:5 -> Train: 97.56944444444444 - Test: 59.375,11,5,97.56944444444444,59.375
clean_df_zscore - gini - 6 pca:1 -> Train: 77.32558139534885 - Test: 59.30232558139535,6,1,77.32558139534885,59.30232558139535
clean_df_zscore - entropy - 6 pca:7 -> Train: 88.95348837209302 - Test: 59.30232558139535,6,7,88.95348837209302,59.30232558139535
df_zscore_scaled - entropy - 12 pca:2 -> Train: 91.27906976744185 - Test: 59.30232558139535,12,2,91.27906976744185,59.30232558139535
clean_df_zscore - entropy - 26 pca:1 -> Train: 99.4186046511628 - Test: 59.30232558139535,26,1,99.4186046511628,59.30232558139535
df_scaled - gini - 14 pca:4 -> Train: 99.82638888888889 - Test: 58.854166666666664,14,4,99.82638888888889,58.854166666666664
df_scaled - gini - 11 pca:2 -> Train: 90.625 - Test: 58.854166666666664,11,2,90.625,58.854166666666664
df_scaled - gini - 13 pca:2 -> Train: 94.27083333333334 - Test: 58.854166666666664,13,2,94.27083333333334,58.854166666666664
df_scaled - gini - 14 pca:2 -> Train: 95.48611111111111 - Test: 58.854166666666664,14,2,95.48611111111111,58.854166666666664
df_scaled - gini - 13 pca:4 -> Train: 99.47916666666666 - Test: 58.854166666666664,13,4,99.47916666666666,58.854166666666664
df_scaled - gini - 16 pca:2 -> Train: 98.26388888888889 - Test: 58.854166666666664,16,2,98.26388888888889,58.854166666666664
df_scaled - gini - 11 pca:4 -> Train: 97.91666666666666 - Test: 58.854166666666664,11,4,97.91666666666666,58.854166666666664
clean_df_zscore - gini - 15 pca:1 -> Train: 93.21705426356588 - Test: 58.720930232558146,15,1,93.21705426356588,58.720930232558146
clean_df_zscore - entropy - 24 pca:1 -> Train: 98.06201550387597 - Test: 58.720930232558146,24,1,98.06201550387597,58.720930232558146
clean_df_zscore - gini - 19 pca:1 -> Train: 98.25581395348837 - Test: 58.720930232558146,19,1,98.25581395348837,58.720930232558146
clean_df_zscore - gini - 16 pca:1 -> Train: 95.73643410852713 - Test: 58.720930232558146,16,1,95.73643410852713,58.720930232558146
clean_df_zscore - entropy - 9 pca:1 -> Train: 79.65116279069767 - Test: 58.720930232558146,9,1,79.65116279069767,58.720930232558146
clean_df_zscore - gini - 5 pca:1 -> Train: 75.1937984496124 - Test: 58.720930232558146,5,1,75.1937984496124,58.720930232558146
clean_df_zscore - entropy - 11 pca:1 -> Train: 82.36434108527132 - Test: 58.720930232558146,11,1,82.36434108527132,58.720930232558146
clean_df_zscore - gini - 4 pca:1 -> Train: 74.03100775193798 - Test: 58.720930232558146,4,1,74.03100775193798,58.720930232558146
df_scaled - gini - 15 pca:4 -> Train: 100.0 - Test: 58.333333333333336,15,4,100.0,58.333333333333336
df - entropy - 12 pca:3 -> Train: 96.00694444444444 - Test: 58.333333333333336,12,3,96.00694444444444,58.333333333333336
df - entropy - 15 pca:3 -> Train: 99.13194444444444 - Test: 58.333333333333336,15,3,99.13194444444444,58.333333333333336
df - entropy - 17 pca:3 -> Train: 99.47916666666666 - Test: 58.333333333333336,17,3,99.47916666666666,58.333333333333336
df - entropy - 21 pca:3 -> Train: 100.0 - Test: 58.333333333333336,21,3,100.0,58.333333333333336
df - entropy - 24 pca:1 -> Train: 97.91666666666666 - Test: 58.333333333333336,24,1,97.91666666666666,58.333333333333336
df_scaled - gini - 18 pca:2 -> Train: 100.0 - Test: 58.333333333333336,18,2,100.0,58.333333333333336
clean_df_zscore - entropy - 10 pca:1 -> Train: 81.3953488372093 - Test: 58.139534883720934,10,1,81.3953488372093,58.139534883720934
clean_df_zscore - gini - 9 pca:2 -> Train: 91.86046511627907 - Test: 58.139534883720934,9,2,91.86046511627907,58.139534883720934
clean_df_zscore - entropy - 5 pca:1 -> Train: 75.1937984496124 - Test: 58.139534883720934,5,1,75.1937984496124,58.139534883720934
clean_df_zscore - entropy - 6 pca:1 -> Train: 75.5813953488372 - Test: 58.139534883720934,6,1,75.5813953488372,58.139534883720934
clean_df_zscore - entropy - 22 pca:1 -> Train: 96.31782945736434 - Test: 58.139534883720934,22,1,96.31782945736434,58.139534883720934
clean_df_zscore - entropy - 13 pca:1 -> Train: 85.27131782945736 - Test: 58.139534883720934,13,1,85.27131782945736,58.139534883720934
